55963000
59737000
64450000
69254000
71933000
72147000
84115000
90077000
94302000
99209000
104665000
111940000
117060000
121049000
123611000
125570000
126926000
127768000
128032000
128057000
127834000
127593000
127414000
127237000
127095000
126933000
126706000
126443000
126167000
